product_id,item,category,price,type
2996,ruby glass cluster earrings,Kitchen and Dining,1.25,online
1510,gold m.o.p. orbit necklace,Apparel and Accessories,2.95,online
3659,tuscan villa dovecote bird feeder,Garden and Outdoor,8.25,online
3783,"wall art , the magic forest",Home Decor,6.95,online
882,cream bunny easter egg basket,Seasonal,1.65,online
2530,pink bunny easter egg basket,Seasonal,1.65,online
404,blue bunny easter egg basket,Seasonal,1.65,online
353,black drop crystal necklace,Apparel and Accessories,2.95,online
3806,wall art treasure ahoy,Home Decor,3.75,online
526,box of 6 christmas cake decorations,Seasonal,3.75,online
1689,henrietta hen mug,Kitchen and Dining,1.65,online
2107,milk maids mug,Kitchen and Dining,1.65,online
1130,egg cup milkmaid ingrid,Kitchen and Dining,1.25,online
2580,pink hanging heart t-light holder,Apparel and Accessories,2.95,online
1127,egg cup henrietta hen pink,Kitchen and Dining,1.25,online
3519,sweet heart cake carrier,Kitchen and Dining,9.95,online
3542,t-light holder hanging love bird,Home Decor,3.75,online
2305,oval  mini portrait frame,Home Decor,1.95,online
1663,heart mini portrait frame,Home Decor,1.95,online
3468,square mini portrait frame,Home Decor,1.95,online
2472,pearlised ivory heart large,Home Decor,1.65,online
1022,dolly cabinet 2 drawers,Toys and Games,12.5,online
1129,egg cup milkmaid helga,Kitchen and Dining,1.25,online
2078,medium parlour picture frame,Home Decor,4.15,online
3772,vintage zinc watering can,Garden and Outdoor,9.95,online
3773,vintage zinc watering can small,Garden and Outdoor,4.95,online
1914,large parlour picture frame,Home Decor,4.95,online
3387,small parlour picture frame,Home Decor,2.89,online
1126,egg cup henrietta hen cream,"Health, Beauty & Personal Care",1.25,online
1128,egg cup milkmaid heidi,Kitchen and Dining,1.25,online
3771,vintage zinc planter,Garden and Outdoor,3.29,online
3897,wire egg basket,Home Decor,7.85,online
2473,pearlised ivory heart small,Home Decor,1.25,online
1023,dolly cabinet 3 drawers,Toys and Games,14.95,online
3418,snack tray i love london,Kitchen and Dining,1.95,online
1698,high resolution image,Administrative,3.0,online
1886,landmark frame london bridge,Home Decor,10.95,online
1885,landmark frame covent garden,Kitchen and Dining,10.95,online
1888,landmark frame oxford street,Home Decor,10.95,online
1883,landmark frame baker street,Home Decor,12.5,online
1887,landmark frame notting hill,Home Decor,12.5,online
1884,landmark frame camden town,Home Decor,12.5,online
1427,"garland, vintage bells",Party and Festive,2.89,online
3731,vintage jingle bells heart,Stationery and Craft,8.25,online
3732,vintage jingle bells wreath,Stationery and Craft,8.25,online
3930,woodland large blue felt heart,Home Decor,1.25,online
3931,woodland large pink felt heart,Apparel and Accessories,1.25,online
3932,woodland large red felt heart,Home Decor,1.25,online
178,antique heart shelf unit,Home Decor,16.65,online
2128,mini lights woodland mushrooms,Garden and Outdoor,3.29,online
3938,woodland small red felt heart,Home Decor,0.72,online
3529,sweetheart wall tidy,Home Decor,9.95,online
2950,rococo wall mirror white,Home Decor,19.95,online
3060,set 12 vintage doily chalk,"Health, Beauty & Personal Care",0.42,online
513,botanical gardens wall clock,Garden and Outdoor,25.0,online
3699,vintage bells garland,Party and Festive,2.89,online
275,baroque butterfly earrings crystal,Apparel and Accessories,3.75,online
2949,rococo wall miror,Home Decor,19.95,online
975,decrotivevintage coffee grinder box,Kitchen and Dining,4.95,online
3604,traditional pick up sticks game,Toys and Games,1.25,online
3129,set of 3 mini hanging portraits,Home Decor,4.15,online
3603,traditional naughts & crosses,Toys and Games,1.65,online
3607,tradtional alphabet stamp set,Stationery and Craft,4.95,online
3076,set 4 picnic cutlery blueberry,Kitchen and Dining,1.95,online
3576,three mini hanging frames,Home Decor,4.15,online
3936,woodland small blue felt heart,Home Decor,0.83,online
3720,vintage doily jumbo bag red,"Health, Beauty & Personal Care",2.08,online
2016,lunch bag paisley park,Apparel and Accessories,1.65,online
1824,jumbo bag paisley park,Apparel and Accessories,1.79,online
3665,ubo-light triobase blue,Home Decor,0.85,online
3147,set of 36 vintage christmas doilies,Seasonal,1.45,online
3145,set of 36 spaceboy paper doilies,Toys and Games,1.45,online
3141,set of 36 dolly girl paper doilies,Toys and Games,1.45,online
3494,strawberry ceramic trinket pot,Kitchen and Dining,1.25,online
970,decorative vintage coffee  box,Kitchen and Dining,4.95,online
3144,set of 36 pantry paper doilies,"Health, Beauty & Personal Care",1.45,online
3078,set 4 picnic cutlery fondant,Kitchen and Dining,1.95,online
3937,woodland small pink felt heart,Apparel and Accessories,0.83,online
3319,silver record cover frame,Stationery and Craft,3.75,online
809,classic chrome bicycle bell,Apparel and Accessories,1.45,online
3077,set 4 picnic cutlery cherry,Kitchen and Dining,1.95,online
3131,set of 3 pantry wooden spoons,Kitchen and Dining,1.25,online
2396,pantry kitchen thermometer,Toys and Games,1.25,online
1974,light decoration battery operated,Party and Festive,2.1,online
1844,keep calm birthday wrap,Stationery and Craft,0.42,online
151,amber glass/shell/pearl necklace,Kitchen and Dining,8.95,online
82,5 strand glass necklace amethyst,Kitchen and Dining,6.35,online
2997,ruby glass cluster necklace,Kitchen and Dining,7.5,online
812,classic diamante necklace jet,Apparel and Accessories,7.5,online
992,diamante necklace black,Apparel and Accessories,7.5,online
3974,wrap keep calm birthday,Stationery and Craft,0.42,online
2020,lunch bag red vintage doily,"Health, Beauty & Personal Care",1.65,online
375,black sil't squ candle plate,Kitchen and Dining,2.1,online
169,ant silver turquoise boudicca ring,Apparel and Accessories,2.95,online
2621,pink polkadot plate,Kitchen and Dining,1.69,online
3471,st george set of 10 party lights,Party and Festive,2.95,online
3952,wrap a pretty thank you,Stationery and Craft,0.42,online
810,classic crome bicycle bell,Apparel and Accessories,1.25,online
1017,doily thank you card,"Health, Beauty & Personal Care",0.42,online
108,a pretty thank you card,Stationery and Craft,0.42,online
383,black vint art dec crystal bracelet,Apparel and Accessories,6.75,online
3656,tuscan villa bird feeder,Garden and Outdoor,8.25,online
2406,paper bunting vintage party,Party and Festive,2.95,online
2403,paper bunting paisley park,Party and Festive,2.95,online
1913,large parlour frame,Home Decor,4.95,online
2077,medium parlour frame,Home Decor,4.15,online
3386,small parlour frame,Home Decor,2.89,online
1299,flower shop design mug,Kitchen and Dining,1.65,online
2972,rose flower candle+incense 16x16cm,"Health, Beauty & Personal Care",3.75,online
3841,white christmas tree 60cm,Seasonal,2.95,online
2386,paisley park card,Stationery and Craft,0.42,online
2315,pack 3 boxes christmas panettone,Seasonal,1.95,online
2313,pack 3 boxes bird panettone,Kitchen and Dining,4.13,online
847,coloured glass star t-light holder,Kitchen and Dining,6.63,online
904,crystal czech cross phone charm,Apparel and Accessories,1.63,online
5,12 hanging eggs hand painted,Home Decor,2.08,online
3181,set of 6 easter rainbow chicks,Seasonal,1.25,online
1096,dusty pink christmas tree 60cm,Seasonal,2.95,online
1774,ivory retro kitchen wall clock,Toys and Games,8.15,online
2352,pack of 6 panettone gift boxes,Kitchen and Dining,2.1,online
651,cat with sunglasses blank card,Kitchen and Dining,0.19,online
480,blue retro kitchen wall clock,Toys and Games,8.15,online
2825,red retro kitchen wall clock,Toys and Games,8.15,online
3860,white moroccan metal lantern,Home Decor,3.75,online
1599,hand painted hanging easter egg,Seasonal,0.42,online
3671,union jack hot water bottle,"Health, Beauty & Personal Care",5.95,online
3873,white stone/crystal earrings,Apparel and Accessories,2.95,online
2100,midnight blue crystal drop earrings,Apparel and Accessories,2.95,online
2372,paint your own eggs in crate,Stationery and Craft,2.08,online
311,bicycle puncture repair kit,Toys and Games,2.08,online
807,classic bicycle clips,Apparel and Accessories,1.45,online
899,crochet lilac/red bear keyring,Apparel and Accessories,1.65,online
3420,snack tray red gingham,Kitchen and Dining,1.95,online
3417,snack tray happy forest,Kitchen and Dining,1.95,online
3419,snack tray paisley park,Kitchen and Dining,1.95,online
3190,set of 6 ribbons country style,Party and Festive,2.89,online
3421,snack tray red vintage doily,"Health, Beauty & Personal Care",1.95,online
3192,set of 6 ribbons perfectly pretty,Party and Festive,2.89,online
1440,gin and tonic diet metal sign,Home Decor,2.55,online
3191,set of 6 ribbons party,Party and Festive,2.89,online
3288,silver and black orbit necklace,Apparel and Accessories,2.95,online
1952,"letter ""f"" bling key ring",Apparel and Accessories,0.29,online
1961,"letter ""o"" bling key ring",Apparel and Accessories,0.29,online
1965,"letter ""t"" bling key ring",Apparel and Accessories,0.29,online
1966,"letter ""u"" bling key ring",Apparel and Accessories,0.29,online
1968,"letter ""w"" bling key ring",Apparel and Accessories,0.29,online
1970,"letter ""z"" bling key ring",Apparel and Accessories,0.29,online
2544,pink crystal skull phone charm,Apparel and Accessories,0.19,online
888,cream hanging heart t-light holder,"Health, Beauty & Personal Care",2.95,online
2414,"paper craft , little birdie",Stationery and Craft,2.08,online
522,bottled water,Miscellaneous,7.61,supermarket
601,candles,Miscellaneous,3.57,supermarket
1036,domestic eggs,Miscellaneous,1.17,supermarket
1005,dishes,Miscellaneous,3.59,supermarket
1754,instant food products,Miscellaneous,2.28,supermarket
3637,tropical fruit,Produce,3.73,supermarket
3280,shopping bags,Household,1.55,supermarket
565,butter,Dairy,4.84,supermarket
2304,other vegetables,Produce,4.98,supermarket
3891,whole milk,Dairy,2.19,supermarket
4004,yogurt,Dairy,4.49,supermarket
837,coffee,Beverages,3.37,supermarket
1391,frozen potato products,Miscellaneous,4.51,supermarket
1392,frozen vegetables,Produce,5.06,supermarket
521,bottled beer,Beverages,2.47,supermarket
803,citrus fruit,Produce,3.56,supermarket
3359,sliced cheese,Dairy,3.02,supermarket
3778,waffles,Bakery & Snacks,1.62,supermarket
741,chocolate,Miscellaneous,8.11,supermarket
1595,hamburger meat,Meat,13.95,supermarket
921,curd,Dairy,1.84,supermarket
1284,flower (seeds),Gardening,14.34,supermarket
2281,onions,Miscellaneous,3.51,supermarket
547,brown bread,Bakery & Snacks,2.19,supermarket
3823,whipped/sour cream,Dairy,1.97,supermarket
3426,soda,Beverages,7.22,supermarket
824,cleaner,Cleaning & Hygiene,3.94,supermarket
3029,sausage,Meat,11.62,supermarket
307,berries,Produce,4.28,supermarket
3455,specialty chocolate,Miscellaneous,2.71,supermarket
2956,rolls/buns,Bakery & Snacks,1.83,supermarket
1395,fruit/vegetable juice,Produce,4.05,supermarket
2062,margarine,Condiments & Spices,2.85,supermarket
2951,roll products,Bakery & Snacks,3.64,supermarket
3667,uht-milk,Dairy,1.97,supermarket
3028,sauces,Condiments & Spices,2.27,supermarket
2237,newspapers,Household,3.37,supermarket
1996,long life bakery product,Bakery & Snacks,1.47,supermarket
602,candy,Miscellaneous,8.15,supermarket
1341,frankfurter,Miscellaneous,7.05,supermarket
303,beef,Meat,6.01,supermarket
3424,soap,Cleaning & Hygiene,2.56,supermarket
2714,pot plants,Gardening,2.25,supermarket
2961,root vegetables,Produce,3.43,supermarket
979,dessert,Bakery & Snacks,2.98,supermarket
1524,grapes,Produce,3.05,supermarket
3046,semi-finished bread,Bakery & Snacks,2.17,supermarket
705,chewing gum,Miscellaneous,6.22,supermarket
3835,white bread,Bakery & Snacks,3.52,supermarket
3025,salty snack,Bakery & Snacks,1.0,supermarket
1648,hard cheese,Dairy,1.47,supermarket
613,canned beer,Beverages,7.97,supermarket
2279,oil,Pantry,1.57,supermarket
2464,pastry,Bakery & Snacks,3.77,supermarket
1742,ice cream,Dairy,3.7,supermarket
1283,flour,Pantry,5.44,supermarket
1753,instant coffee,Beverages,9.52,supermarket
1718,honey,Condiments & Spices,4.7,supermarket
2726,processed cheese,Dairy,1.4,supermarket
2213,mustard,Condiments & Spices,3.04,supermarket
2072,meat spreads,Meat,12.33,supermarket
650,cat food,Pet Care,4.76,supermarket
831,cling film/bags,Household,1.26,supermarket
1594,ham,Meat,11.93,supermarket
1973,light bulbs,Miscellaneous,4.19,supermarket
2872,red/blush wine,Beverages,1.08,supermarket
3432,soups,Miscellaneous,6.83,supermarket
747,chocolate marshmallow,Miscellaneous,3.6,supermarket
1988,liquor,Beverages,8.86,supermarket
2216,napkins,Household,1.54,supermarket
264,baking powder,Miscellaneous,2.91,supermarket
3688,vinegar,Condiments & Spices,1.98,supermarket
1390,frozen meals,Miscellaneous,6.78,supermarket
3521,sweet spreads,Condiments & Spices,2.91,supermarket
3509,sugar,Miscellaneous,8.38,supermarket
1734,hygiene articles,Personal Care,6.36,supermarket
1992,liver loaf,Meat,14.71,supermarket
2662,pip fruit,Produce,2.69,supermarket
2071,meat,Meat,6.33,supermarket
883,cream cheese,Dairy,2.68,supermarket
1789,jam,Condiments & Spices,3.1,supermarket
1696,herbs,Miscellaneous,7.16,supermarket
2998,rum,Miscellaneous,7.9,supermarket
3463,spread cheese,Dairy,3.73,supermarket
309,beverages,Beverages,8.88,supermarket
3427,soft cheese,Dairy,4.71,supermarket
2492,photo/film,Household,4.91,supermarket
2163,misc. beverages,Beverages,2.19,supermarket
2067,mayonnaise,Miscellaneous,6.37,supermarket
1387,frozen dessert,Bakery & Snacks,3.71,supermarket
2493,pickled vegetables,Produce,1.04,supermarket
4033,zwieback,Miscellaneous,5.6,supermarket
3539,syrup,Condiments & Spices,2.25,supermarket
566,butter milk,Dairy,4.94,supermarket
3453,specialty bar,Miscellaneous,2.92,supermarket
2936,rice,Pantry,4.78,supermarket
980,detergent,Cleaning & Hygiene,2.03,supermarket
707,chicken,Meat,5.1,supermarket
3024,salt,Condiments & Spices,3.6,supermarket
3045,seasonal products,Condiments & Spices,1.39,supermarket
3882,white wine,Beverages,5.75,supermarket
3646,turkey,Miscellaneous,3.7,supermarket
1989,liquor (appetizer),Beverages,2.09,supermarket
246,baby cosmetics,Personal Care,9.09,supermarket
1004,dish cleaner,Cleaning & Hygiene,7.01,supermarket
3452,sparkling wine,Beverages,1.55,supermarket
2482,pet care,Pet Care,9.68,supermarket
3454,specialty cheese,Dairy,1.58,supermarket
2698,popcorn,Miscellaneous,3.65,supermarket
3429,softener,Cleaning & Hygiene,5.48,supermarket
1011,dog food,Pet Care,5.14,supermarket
854,condensed milk,Dairy,1.32,supermarket
2710,pork,Meat,6.74,supermarket
2271,nut snack,Bakery & Snacks,1.13,supermarket
2055,make up remover,Personal Care,11.88,supermarket
1730,house keeping products,Miscellaneous,8.5,supermarket
922,curd cheese,Dairy,1.84,supermarket
615,canned fruit,Produce,5.18,supermarket
1848,ketchup,Condiments & Spices,2.89,supermarket
